Sats HDOP Latitude  Longitude  Fix  Date       Time     Date Alt    Course Speed Card  Distance Course Card  Chars Sentences Checksum
9    120  35.567092 129.351867 447  07/07/2020 05:11:05 466  8.70   4.90   0.02  N     9157     331.01 NNW   21333 90        0        
9    120  35.567092 129.351867 521  07/07/2020 05:11:06 539  8.80   4.90   0.02  N     9157     331.01 NNW   21803 92        0        
9    120  35.567092 129.351867 597  07/07/2020 05:11:07 616  8.80   4.90   0.02  N     9157     331.01 NNW   22273 94        0        
9    120  35.567092 129.351867 670  07/07/2020 05:11:08 687  8.90   4.90   0.02  N     9157     331.01 NNW   22743 96        0        
9    120  35.567092 129.351867 743  07/07/2020 05:11:09 762  8.90   4.90   0.09  N     9157     331.01 NNW   23213 98        0        
9    120  35.567092 129.351867 819  07/07/2020 05:11:10 837  9.00   4.90   0.02  N     9157     331.01 NNW   23688 100       0        
9    118  35.567092 129.351867 916  07/07/2020 05:11:12 83   9.10   4.90   0.06  N     9157     331.01 NNW   24382 104       0        
9    118  35.567092 129.351867 117  07/07/2020 05:11:13 176  9.20   4.90   0.04  N     9157     331.01 NNW   25031 106       0        
9    118  35.567092 129.351867 300  07/07/2020 05:11:14 359  9.10   4.90   0.04  N     9157     331.01 NNW   25563 108       0        
9    118  35.567092 129.351867 384  07/07/2020 05:11:15 402  9.20   4.90   0.06  N     9157     331.01 NNW   26033 110       0        
9    118  35.567092 129.351867 460  07/07/2020 05:11:16 478  9.20   4.90   0.09  N     9157     331.01 NNW   26503 112       0        
9    118  35.567092 129.351867 534  07/07/2020 05:11:17 553  9.20   4.90   0.00  N     9157     331.01 NNW   26973 114       0        
9    118  35.567092 129.351867 611  07/07/2020 05:11:18 628  9.20   4.90   0.00  N     9157     331.01 NNW   27443 116       0        
9    118  35.567092 129.351867 683  07/07/2020 05:11:19 702  9.10   4.90   0.09  N     9157     331.01 NNW   27913 118       0        
9    118  35.567092 129.351867 758  07/07/2020 05:11:20 776  9.10   4.90   0.00  N     9157     331.01 NNW   28383 120       0        
9    118  35.567092 129.351867 832  07/07/2020 05:11:21 850  9.10   4.90   0.04  N     9157     331.01 NNW   28930 123       0        
9    118  35.567092 129.351867 64   07/07/2020 05:11:23 144  9.00   4.90   0.04  N     9157     331.01 NNW   29596 126       0        
9    118  35.567092 129.351867 163  07/07/2020 05:11:24 225  9.00   4.90   0.07  N     9157     331.01 NNW   30245 128       0        
9    118  35.567092 129.351867 345  07/07/2020 05:11:25 364  8.90   4.90   0.04  N     9157     331.01 NNW   30733 130       0        
9    118  35.567092 129.351867 414  07/07/2020 05:11:26 433  8.90   4.90   0.02  N     9157     331.01 NNW   31203 132       0        
9    118  35.567092 129.351867 491  07/07/2020 05:11:27 509  8.90   4.90   0.02  N     9157     331.01 NNW   31673 134       0        
9    118  35.567092 129.351867 567  07/07/2020 05:11:28 585  8.90   4.90   0.13  N     9157     331.01 NNW   32143 136       0        
9    118  35.567092 129.351867 639  07/07/2020 05:11:29 658  8.80   4.90   0.04  N     9157     331.01 NNW   32613 138       0        
9    118  35.567092 129.351867 712  07/07/2020 05:11:30 730  8.80   4.90   0.02  N     9157     331.01 NNW   33083 140       0        
9    118  35.567089 129.351867 786  07/07/2020 05:11:31 804  8.80   4.90   0.07  N     9157     331.01 NNW   33553 142       0        
9    118  35.567089 129.351867 868  07/07/2020 05:11:33 43   8.80   4.90   0.07  N     9157     331.01 NNW   34224 146       0        
9    118  35.567092 129.351867 87   07/07/2020 05:11:34 149  8.90   4.90   0.02  N     9157     331.01 NNW   34872 148       0        
9    118  35.567092 129.351867 272  07/07/2020 05:11:35 331  9.00   4.90   0.02  N     9157     331.01 NNW   35433 150       0        
9    118  35.567089 129.351867 362  07/07/2020 05:11:36 380  9.00   4.90   0.02  N     9157     331.01 NNW   35903 152       0        
9    118  35.567089 129.351867 437  07/07/2020 05:11:37 455  9.00   4.90   0.19  N     9157     331.01 NNW   36373 154       0        
9    118  35.567089 129.351867 511  07/07/2020 05:11:38 530  9.10   4.90   0.02  N     9157     331.01 NNW   36843 156       0        
9    118  35.567089 129.351867 585  07/07/2020 05:11:39 603  9.10   4.90   0.09  N     9157     331.01 NNW   37313 158       0        
9    118  35.567089 129.351867 660  07/07/2020 05:11:40 678  9.20   4.90   0.02  N     9157     331.01 NNW   37783 160       0        
9    118  35.567089 129.351867 734  07/07/2020 05:11:41 752  9.20   4.90   0.02  N     9157     331.01 NNW   38253 162       0        
9    118  35.567089 129.351867 809  07/07/2020 05:11:42 827  9.30   4.90   0.02  N     9157     331.01 NNW   38723 164       0        
9    118  35.567089 129.351867 888  07/07/2020 05:11:44 76   9.30   15.50  0.06  NNE   9157     331.01 NNW   39427 168       0        
9    118  35.567089 129.351867 111  07/07/2020 05:11:45 172  9.40   15.50  0.22  NNE   9157     331.01 NNW   40076 170       0        
9    118  35.567089 129.351867 296  07/07/2020 05:11:46 356  9.50   15.50  0.02  NNE   9157     331.01 NNW   40613 172       0        
9    118  35.567089 129.351867 386  07/07/2020 05:11:47 404  9.50   15.50  0.00  NNE   9157     331.01 NNW   41083 174       0        
9    118  35.567089 129.351867 459  07/07/2020 05:11:48 479  9.50   15.50  0.06  NNE   9157     331.01 NNW   41553 176       0        
9    118  35.567089 129.351867 533  07/07/2020 05:11:49 550  9.50   15.50  0.00  NNE   9157     331.01 NNW   42023 178       0        
9    118  35.567089 129.351867 606  07/07/2020 05:11:50 625  9.60   15.50  0.00  NNE   9157     331.01 NNW   42493 180       0        
9    118  35.567085 129.351867 681  07/07/2020 05:11:51 699  9.60   15.50  0.00  NNE   9157     331.01 NNW   42963 182       0        
9    118  35.567085 129.351867 757  07/07/2020 05:11:52 774  9.60   15.50  0.00  NNE   9157     331.01 NNW   43433 184       0        
9    118  35.567085 129.351867 822  07/07/2020 05:11:53 840  9.60   15.50  0.13  NNE   9157     331.01 NNW   43960 186       0        
9    118  35.567081 129.351867 49   07/07/2020 05:11:55 112  9.60   15.50  0.09  NNE   9157     331.01 NNW   44632 190       0        
9    118  35.567081 129.351867 147  07/07/2020 05:11:56 207  9.80   15.50  0.02  NNE   9157     331.01 NNW   45280 192       0        
9    118  35.567081 129.351867 331  07/07/2020 05:11:57 365  9.80   15.50  0.02  NNE   9157     331.01 NNW   45783 194       0        
9    118  35.567081 129.351867 402  07/07/2020 05:11:58 419  9.70   15.50  0.02  NNE   9157     331.01 NNW   46253 196       0        
9    118  35.567081 129.351867 477  07/07/2020 05:11:59 494  9.70   15.50  0.02  NNE   9157     331.01 NNW   46723 198       0        
9    118  35.567081 129.351867 550  07/07/2020 05:12:00 569  9.70   15.50  0.02  NNE   9157     331.01 NNW   47193 200       0        
9    118  35.567081 129.351867 624  07/07/2020 05:12:01 641  9.70   15.50  0.02  NNE   9157     331.01 NNW   47663 202       0        
9    118  35.567081 129.351867 699  07/07/2020 05:12:02 718  9.60   15.50  0.02  NNE   9157     331.01 NNW   48133 204       0        
9    118  35.567081 129.351867 774  07/07/2020 05:12:03 791  9.60   15.50  0.00  NNE   9157     331.01 NNW   48603 206       0        
9    118  35.567081 129.351867 849  07/07/2020 05:12:04 866  9.50   15.50  0.00  NNE   9157     331.01 NNW   49177 209       0        
9    118  35.567081 129.351867 93   07/07/2020 05:12:06 60   9.40   15.50  0.02  NNE   9157     331.01 NNW   49842 212       0        
9    118  35.567081 129.351867 187  07/07/2020 05:12:07 250  9.40   15.50  0.00  NNE   9157     331.01 NNW   50483 214       0        
9    118  35.567081 129.351867 348  07/07/2020 05:12:08 366  9.40   15.50  0.02  NNE   9157     331.01 NNW   50953 216       0        
9    118  35.567081 129.351867 423  07/07/2020 05:12:09 442  9.30   15.50  0.02  NNE   9157     331.01 NNW   51423 218       0        
9    118  35.567081 129.351867 499  07/07/2020 05:12:10 516  9.30   15.50  0.02  NNE   9157     331.01 NNW   51893 220       0        
9    118  35.567081 129.351867 572  07/07/2020 05:12:11 589  9.20   15.50  0.09  NNE   9157     331.01 NNW   52363 222       0        
9    118  35.567081 129.351867 647  07/07/2020 05:12:12 665  9.10   15.50  0.02  NNE   9157     331.01 NNW   52833 224       0        
9    118  35.567081 129.351867 721  07/07/2020 05:12:13 739  9.00   15.50  0.02  NNE   9157     331.01 NNW   53303 226       0        
9    118  35.567081 129.351852 795  07/07/2020 05:12:14 813  8.90   15.50  0.00  NNE   9157     331.01 NNW   53773 228       0        
9    118  35.567081 129.351852 879  07/07/2020 05:12:16 63   8.90   15.50  0.00  NNE   9157     331.01 NNW   54456 232       0        
9    118  35.567081 129.351852 96   07/07/2020 05:12:17 156  8.70   15.50  0.15  NNE   9157     331.01 NNW   55102 234       0        
9    118  35.567081 129.351852 283  07/07/2020 05:12:18 344  8.70   15.50  0.00  NNE   9157     331.01 NNW   55653 236       0        
9    118  35.567081 129.351852 373  07/07/2020 05:12:19 392  8.70   15.50  0.07  NNE   9157     331.01 NNW   56123 238       0        
9    118  35.567081 129.351852 447  07/07/2020 05:12:20 465  8.70   15.50  0.06  NNE   9157     331.01 NNW   56593 240       0        
9    118  35.567081 129.351852 521  07/07/2020 05:12:21 540  8.70   15.50  0.09  NNE   9157     331.01 NNW   57063 242       0        
9    119  35.567081 129.351852 595  07/07/2020 05:12:22 613  8.70   15.50  0.02  NNE   9157     331.01 NNW   57533 244       0        
9    119  35.567081 129.351852 670  07/07/2020 05:12:23 689  8.80   15.50  0.00  NNE   9157     331.01 NNW   58003 246       0        
9    119  35.567081 129.351852 747  07/07/2020 05:12:24 766  8.90   15.50  0.04  NNE   9157     331.01 NNW   58473 248       0        
9    119  35.567081 129.351852 822  07/07/2020 05:12:25 840  9.00   15.50  0.00  NNE   9157     331.01 NNW   58968 250       0        
9    119  35.567081 129.351852 922  07/07/2020 05:12:27 91   9.00   15.50  0.04  NNE   9157     331.01 NNW   59651 254       0        
9    119  35.567085 129.351852 125  07/07/2020 05:12:28 188  9.20   15.50  0.11  NNE   9157     331.01 NNW   60301 256       0        
9    119  35.567085 129.351852 313  07/07/2020 05:12:29 363  9.30   15.50  0.07  NNE   9157     331.01 NNW   60823 258       0        
9    119  35.567085 129.351852 392  07/07/2020 05:12:30 410  9.30   15.50  0.02  NNE   9157     331.01 NNW   61293 260       0        
9    119  35.567085 129.351852 465  07/07/2020 05:12:31 485  9.20   15.50  0.00  NNE   9157     331.01 NNW   61763 262       0        
9    119  35.567085 129.351852 539  07/07/2020 05:12:32 558  9.20   15.50  0.00  NNE   9157     331.01 NNW   62233 264       0        
9    119  35.567085 129.351852 613  07/07/2020 05:12:33 631  9.30   15.50  0.06  NNE   9157     331.01 NNW   62703 266       0        
9    119  35.567089 129.351852 690  07/07/2020 05:12:34 707  9.30   15.50  0.02  NNE   9157     331.01 NNW   63173 268       0        
9    119  35.567089 129.351852 765  07/07/2020 05:12:35 782  9.30   15.50  0.04  NNE   9157     331.01 NNW   63643 270       0        
9    119  35.567089 129.351852 838  07/07/2020 05:12:36 856  9.40   15.50  0.00  NNE   9157     331.01 NNW   64207 273       0        
9    119  35.567089 129.351852 81   07/07/2020 05:12:38 161  9.40   15.50  0.02  NNE   9157     331.01 NNW   64873 276       0        
9    119  35.567089 129.351852 179  07/07/2020 05:12:39 238  9.40   15.50  0.13  NNE   9157     331.01 NNW   65521 278       0        
9    119  35.567089 129.351852 347  07/07/2020 05:12:40 365  9.40   15.50  0.04  NNE   9157     331.01 NNW   65993 280       0        
9    119  35.567089 129.351852 419  07/07/2020 05:12:41 437  9.40   15.50  0.09  NNE   9157     331.01 NNW   66463 282       0        
9    119  35.567089 129.351852 495  07/07/2020 05:12:42 513  9.40   15.50  0.09  NNE   9157     331.01 NNW   66933 284       0        
9    119  35.567089 129.351852 569  07/07/2020 05:12:43 589  9.50   15.50  0.02  NNE   9157     331.01 NNW   67403 286       0        
9    119  35.567089 129.351852 645  07/07/2020 05:12:44 662  9.50   15.50  0.02  NNE   9157     331.01 NNW   67873 288       0        
9    119  35.567089 129.351867 719  07/07/2020 05:12:45 737  9.50   15.50  0.04  NNE   9157     331.01 NNW   68343 290       0        
9    119  35.567092 129.351867 794  07/07/2020 05:12:46 812  9.50   15.50  0.07  NNE   9157     331.01 NNW   68813 292       0        
9    119  35.567092 129.351867 876  07/07/2020 05:12:48 46   9.50   15.50  0.00  NNE   9157     331.01 NNW   69492 296       0        
9    119  35.567089 129.351867 95   07/07/2020 05:12:49 156  9.40   15.50  0.11  NNE   9157     331.01 NNW   70140 298       0        
9    119  35.567089 129.351867 282  07/07/2020 05:12:50 342  9.30   15.50  0.02  NNE   9157     331.01 NNW   70693 300       0        
9    119  35.567089 129.351867 372  07/07/2020 05:12:51 389  9.20   15.50  0.09  NNE   9157     331.01 NNW   71163 302       0        
9    119  35.567089 129.351867 446  07/07/2020 05:12:52 466  9.10   15.50  0.02  NNE   9157     331.01 NNW   71633 304       0        
9    119  35.567089 129.351867 512  07/07/2020 05:12:53 531  9.00   15.50  0.06  NNE   9157     331.01 NNW   72103 306       0        
9    119  35.567089 129.351867 588  07/07/2020 05:12:54 606  8.80   15.50  0.06  NNE   9157     331.01 NNW   72573 308       0        
9    119  35.567089 129.351867 671  07/07/2020 05:12:55 690  8.70   15.50  0.00  NNE   9157     331.01 NNW   73043 310       0        
9    119  35.567089 129.351867 746  07/07/2020 05:12:56 763  8.60   15.50  0.06  NNE   9157     331.01 NNW   73513 312       0        
9    119  35.567089 129.351867 819  07/07/2020 05:12:57 837  8.50   15.50  0.04  NNE   9157     331.01 NNW   74005 314       0        
9    119  35.567089 129.351867 917  07/07/2020 05:12:59 83   8.30   15.50  0.06  NNE   9157     331.01 NNW   74685 318       0        
9    119  35.567089 129.351867 118  07/07/2020 05:13:00 179  8.00   15.50  0.02  NNE   9157     331.01 NNW   75333 320       0        
9    119  35.567089 129.351867 304  07/07/2020 05:13:01 362  7.90   15.50  0.02  NNE   9157     331.01 NNW   75863 322       0        
9    119  35.567089 129.351867 388  07/07/2020 05:13:02 406  7.80   15.50  0.02  NNE   9157     331.01 NNW   76333 324       0        
