Sats HDOP Latitude  Longitude  Fix  Date       Time     Date Alt    Course Speed Card  Distance Course Card  Chars Sentences Checksum
8    120  35.567096 129.351882 482  07/07/2020 04:45:36 501  15.30  77.53  1.44  ENE   9157     331.01 NNW   20180 88        1        
8    120  35.567092 129.351882 568  07/07/2020 04:45:37 587  15.30  77.53  0.19  ENE   9157     331.01 NNW   20636 90        1        
8    120  35.567096 129.351882 644  07/07/2020 04:45:38 662  15.20  77.53  0.20  ENE   9157     331.01 NNW   21092 92        1        
8    120  35.567096 129.351882 709  07/07/2020 04:45:39 727  15.20  72.28  1.83  ENE   9157     331.01 NNW   21558 94        1        
8    120  35.567104 129.351882 782  07/07/2020 04:45:40 801  15.20  67.39  1.59  ENE   9157     331.01 NNW   22024 96        1        
8    120  35.567108 129.351882 861  07/07/2020 04:45:42 47   15.20  64.06  0.69  ENE   9157     331.01 NNW   22699 100       1        
8    120  35.567119 129.351882 85   07/07/2020 04:45:43 145  15.20  63.15  2.07  ENE   9157     331.01 NNW   23345 102       1        
8    120  35.567119 129.351882 272  07/07/2020 04:45:44 331  15.20  64.87  0.44  ENE   9157     331.01 NNW   23888 104       1        
8    120  35.567123 129.351882 362  07/07/2020 04:45:45 379  15.20  62.90  3.00  ENE   9157     331.01 NNW   24354 106       1        
8    120  35.567127 129.351882 436  07/07/2020 04:45:46 456  15.10  59.24  2.06  ENE   9157     331.01 NNW   24820 108       1        
8    120  35.567131 129.351882 511  07/07/2020 04:45:47 529  15.10  56.11  1.57  NE    9157     331.01 NNW   25286 110       1        
8    120  35.567134 129.351882 586  07/07/2020 04:45:48 604  15.10  51.14  2.48  NE    9157     331.01 NNW   25752 112       1        
8    120  35.567157 129.351867 658  07/07/2020 04:45:49 676  15.10  320.43 12.82 NW    9157     331.01 NNW   26221 114       1        
8    123  35.567180 129.351821 735  07/07/2020 04:45:50 753  15.10  304.77 15.59 NW    9157     331.01 NNW   26690 116       1        
6    170  35.567218 129.351806 812  07/07/2020 04:45:51 831  15.10  338.85 15.28 NNW   9157     331.01 NNW   27224 118       1        
5    170  35.567253 129.351791 54   07/07/2020 04:45:53 119  15.10  339.41 10.93 NNW   9157     331.01 NNW   27878 122       1        
8    158  35.567245 129.351791 138  07/07/2020 04:45:54 198  15.10  345.25 10.24 NNW   9157     331.01 NNW   28521 124       1        
8    149  35.567211 129.351806 325  07/07/2020 04:45:55 351  15.10  16.32  12.65 NNE   9157     331.01 NNW   29012 126       1        
8    120  35.567222 129.351821 398  07/07/2020 04:45:56 415  15.00  25.29  12.72 NNE   9157     331.01 NNW   29479 128       1        
8    120  35.567230 129.351821 474  07/07/2020 04:45:57 491  15.10  25.79  6.57  NNE   9157     331.01 NNW   29945 130       1        
8    120  35.567237 129.351821 548  07/07/2020 04:45:58 568  15.10  24.66  1.96  NNE   9157     331.01 NNW   30411 132       1        
8    120  35.567241 129.351821 622  07/07/2020 04:45:59 640  15.10  22.92  2.83  NNE   9157     331.01 NNW   30877 134       1        
8    120  35.567237 129.351806 694  07/07/2020 04:46:00 712  15.10  21.20  3.50  NNE   9157     331.01 NNW   31343 136       1        
8    120  35.567241 129.351806 770  07/07/2020 04:46:01 787  15.10  20.65  3.24  NNE   9157     331.01 NNW   31809 138       1        
8    120  35.567241 129.351806 845  07/07/2020 04:46:02 863  15.10  20.93  2.94  NNE   9157     331.01 NNW   32413 141       1        
8    120  35.567245 129.351806 141  07/07/2020 04:46:04 84   15.20  316.26 6.57  NW    9157     331.01 NNW   33074 144       1        
8    120  35.567237 129.351806 210  07/07/2020 04:46:05 271  15.20  318.50 7.00  NW    9157     331.01 NNW   33677 146       1        
8    120  35.567245 129.351806 336  07/07/2020 04:46:06 354  15.20  331.78 5.56  NNW   9157     331.01 NNW   34145 148       1        
8    120  35.567249 129.351791 410  07/07/2020 04:46:07 428  15.30  332.59 3.19  NNW   9157     331.01 NNW   34613 150       1        
8    120  35.567230 129.351791 485  07/07/2020 04:46:08 504  15.40  332.11 0.87  NNW   9157     331.01 NNW   35081 152       1        
8    120  35.567230 129.351791 559  07/07/2020 04:46:09 579  15.40  323.80 0.57  NW    9157     331.01 NNW   35549 154       1        
8    120  35.567237 129.351791 634  07/07/2020 04:46:10 652  15.30  326.43 1.93  NNW   9157     331.01 NNW   36017 156       1        
8    120  35.567241 129.351791 706  07/07/2020 04:46:11 723  15.30  328.84 2.00  NNW   9157     331.01 NNW   36485 158       1        
8    120  35.567245 129.351791 783  07/07/2020 04:46:12 802  15.30  330.38 2.72  NNW   9157     331.01 NNW   36953 160       1        
8    120  35.567253 129.351791 866  07/07/2020 04:46:14 63   15.20  334.72 2.24  NNW   9157     331.01 NNW   37635 164       1        
8    120  35.567260 129.351806 88   07/07/2020 04:46:15 149  15.10  336.45 2.09  NNW   9157     331.01 NNW   38284 166       1        
8    120  35.567268 129.351806 277  07/07/2020 04:46:16 337  15.10  339.57 0.43  NNW   9157     331.01 NNW   38825 168       1        
8    120  35.567268 129.351806 365  07/07/2020 04:46:17 383  15.00  348.15 0.72  NNW   9157     331.01 NNW   39293 170       1        
8    120  35.567268 129.351806 442  07/07/2020 04:46:18 459  14.90  350.35 0.72  N     9157     331.01 NNW   39761 172       1        
8    120  35.567272 129.351806 514  07/07/2020 04:46:19 532  14.90  350.71 2.74  N     9157     331.01 NNW   40229 174       1        
8    120  35.567272 129.351806 590  07/07/2020 04:46:20 607  14.90  350.14 2.93  N     9157     331.01 NNW   40697 176       1        
8    120  35.567276 129.351806 664  07/07/2020 04:46:21 683  14.80  350.71 2.69  N     9157     331.01 NNW   41165 178       1        
8    120  35.567283 129.351821 740  07/07/2020 04:46:22 758  14.80  350.94 3.04  N     9157     331.01 NNW   41633 180       1        
8    120  35.567287 129.351806 804  07/07/2020 04:46:23 823  14.80  347.58 3.65  NNW   9157     331.01 NNW   42129 182       1        
8    120  35.567298 129.351806 913  07/07/2020 04:46:25 97   14.80  344.42 3.33  NNW   9157     331.01 NNW   42816 186       1        
8    120  35.567314 129.351806 121  07/07/2020 04:46:26 180  14.70  343.75 1.28  NNW   9157     331.01 NNW   43464 188       1        
8    120  35.567325 129.351806 309  07/07/2020 04:46:27 349  14.60  343.99 3.30  NNW   9157     331.01 NNW   43973 190       1        
8    120  35.567333 129.351806 387  07/07/2020 04:46:28 405  14.60  344.56 2.41  NNW   9157     331.01 NNW   44441 192       1        
8    120  35.567340 129.351806 460  07/07/2020 04:46:29 477  14.60  345.49 2.24  NNW   9157     331.01 NNW   44909 194       1        
8    120  35.567352 129.351806 535  07/07/2020 04:46:30 553  14.60  346.98 1.76  NNW   9157     331.01 NNW   45377 196       1        
8    120  35.567359 129.351806 609  07/07/2020 04:46:31 627  14.60  347.96 2.17  NNW   9157     331.01 NNW   45845 198       1        
8    120  35.567367 129.351806 685  07/07/2020 04:46:32 702  14.60  348.00 4.43  NNW   9157     331.01 NNW   46313 200       1        
8    120  35.567375 129.351791 758  07/07/2020 04:46:33 777  14.60  348.86 6.09  N     9157     331.01 NNW   46781 202       1        
8    120  35.567386 129.351791 834  07/07/2020 04:46:34 851  14.60  346.38 5.50  NNW   9157     331.01 NNW   47351 205       1        
8    120  35.567413 129.351791 89   07/07/2020 04:46:36 169  14.60  350.46 4.56  N     9157     331.01 NNW   48016 208       1        
8    120  35.567424 129.351791 175  07/07/2020 04:46:37 235  14.50  350.11 3.13  N     9157     331.01 NNW   48653 210       1        
8    120  35.567432 129.351791 336  07/07/2020 04:46:38 355  14.50  336.55 4.19  NNW   9157     331.01 NNW   49121 212       1        
8    120  35.567440 129.351776 410  07/07/2020 04:46:39 428  14.50  335.84 2.07  NNW   9157     331.01 NNW   49589 214       1        
8    120  35.567447 129.351776 485  07/07/2020 04:46:40 504  14.40  334.88 1.00  NNW   9157     331.01 NNW   50057 216       1        
8    120  35.567455 129.351760 556  07/07/2020 04:46:41 574  14.40  335.14 2.39  NNW   9157     331.01 NNW   50525 218       1        
8    120  35.567466 129.351760 633  07/07/2020 04:46:42 651  14.40  334.04 1.67  NNW   9157     331.01 NNW   50993 220       1        
8    120  35.567474 129.351760 707  07/07/2020 04:46:43 725  14.30  333.70 1.98  NNW   9157     331.01 NNW   51461 222       1        
8    120  35.567485 129.351760 784  07/07/2020 04:46:44 802  14.30  334.23 3.50  NNW   9157     331.01 NNW   51929 224       1        
8    120  35.567493 129.351745 866  07/07/2020 04:46:46 62   14.30  336.95 1.41  NNW   9157     331.01 NNW   52612 228       1        
8    120  35.567516 129.351745 84   07/07/2020 04:46:47 144  14.30  337.73 3.19  NNW   9157     331.01 NNW   53256 230       1        
8    120  35.567523 129.351745 275  07/07/2020 04:46:48 334  14.30  343.28 3.67  NNW   9157     331.01 NNW   53823 232       1        
8    120  35.567535 129.351745 367  07/07/2020 04:46:49 384  14.30  343.44 2.65  NNW   9157     331.01 NNW   54302 234       1        
8    120  35.567543 129.351745 439  07/07/2020 04:46:50 458  14.30  343.50 1.91  NNW   9157     331.01 NNW   54781 236       1        
8    120  35.567550 129.351745 516  07/07/2020 04:46:51 533  14.30  343.98 2.78  NNW   9157     331.01 NNW   55260 238       1        
8    120  35.567562 129.351730 590  07/07/2020 04:46:52 609  14.30  344.31 1.65  NNW   9157     331.01 NNW   55741 240       1        
8    120  35.567573 129.351730 665  07/07/2020 04:46:53 683  14.30  344.59 1.94  NNW   9157     331.01 NNW   56222 242       1        
8    120  35.567581 129.351730 740  07/07/2020 04:46:54 757  14.30  344.60 2.69  NNW   9157     331.01 NNW   56703 244       1        
8    120  35.567592 129.351730 812  07/07/2020 04:46:55 830  14.30  344.55 2.15  NNW   9157     331.01 NNW   57213 246       1        
8    120  35.567600 129.351730 914  07/07/2020 04:46:57 96   14.30  338.95 4.52  NNW   9157     331.01 NNW   57909 250       1        
8    120  35.567626 129.351715 118  07/07/2020 04:46:58 180  14.20  337.86 4.30  NNW   9157     331.01 NNW   58571 252       1        
8    120  35.567638 129.351715 308  07/07/2020 04:46:59 361  14.20  343.49 4.98  NNW   9157     331.01 NNW   59106 254       1        
8    120  35.567653 129.351699 387  07/07/2020 04:47:00 405  14.20  344.47 1.74  NNW   9157     331.01 NNW   59585 256       1        
8    120  35.567665 129.351699 462  07/07/2020 04:47:01 480  14.20  351.35 0.85  N     9157     331.01 NNW   60064 258       1        
8    120  35.567676 129.351699 539  07/07/2020 04:47:02 558  14.20  2.54   0.89  N     9157     331.01 NNW   60539 260       1        
8    120  35.567684 129.351699 616  07/07/2020 04:47:03 634  14.10  1.56   0.76  N     9157     331.01 NNW   61014 262       1        
8    120  35.567687 129.351699 690  07/07/2020 04:47:04 707  14.20  0.43   3.46  N     9157     331.01 NNW   61489 264       1        
8    120  35.567699 129.351684 760  07/07/2020 04:47:05 778  14.20  343.32 6.57  NNW   9157     331.01 NNW   61968 266       1        
8    120  35.567710 129.351684 834  07/07/2020 04:47:06 852  14.20  342.81 5.83  NNW   9157     331.01 NNW   62550 269       1        
8    120  35.567737 129.351684 90   07/07/2020 04:47:08 169  14.20  347.25 2.54  NNW   9157     331.01 NNW   63226 272       1        
8    120  35.567745 129.351669 175  07/07/2020 04:47:09 237  14.20  331.39 4.26  NNW   9157     331.01 NNW   63884 274       1        
8    120  35.567745 129.351669 346  07/07/2020 04:47:10 363  14.20  324.79 6.35  NW    9157     331.01 NNW   64363 276       1        
8    120  35.567749 129.351654 417  07/07/2020 04:47:11 435  14.20  296.77 4.15  WNW   9157     331.01 NNW   64842 278       1        
8    120  35.567752 129.351654 496  07/07/2020 04:47:12 514  14.00  274.72 3.94  W     9157     331.01 NNW   65321 280       1        
8    120  35.567756 129.351638 569  07/07/2020 04:47:13 587  13.90  272.34 4.32  W     9157     331.01 NNW   65800 282       1        
8    120  35.567752 129.351623 642  07/07/2020 04:47:14 660  14.00  271.78 3.56  W     9157     331.01 NNW   66279 284       1        
8    120  35.567752 129.351608 719  07/07/2020 04:47:15 737  14.00  270.81 3.43  W     9157     331.01 NNW   66758 286       1        
8    120  35.567752 129.351593 794  07/07/2020 04:47:16 813  14.00  270.64 4.85  W     9157     331.01 NNW   67239 288       1        
8    120  35.567749 129.351577 884  07/07/2020 04:47:18 75   14.00  263.18 2.93  W     9157     331.00 NNW   67945 292       1        
8    120  35.567745 129.351562 100  07/07/2020 04:47:19 160  13.90  255.58 4.83  WSW   9157     331.00 NNW   68606 294       1        
8    120  35.567737 129.351547 286  07/07/2020 04:47:20 347  13.90  255.79 3.13  WSW   9157     331.00 NNW   69163 296       1        
8    120  35.567733 129.351562 374  07/07/2020 04:47:21 393  13.90  249.83 1.24  WSW   9157     331.00 NNW   69644 298       1        
8    120  35.567722 129.351547 449  07/07/2020 04:47:22 467  13.90  244.62 5.20  WSW   9157     331.00 NNW   70125 300       1        
8    120  35.567707 129.351547 514  07/07/2020 04:47:23 533  13.90  209.04 7.24  SSW   9157     331.00 NNW   70606 302       1        
8    120  35.567695 129.351531 593  07/07/2020 04:47:24 611  13.90  207.51 5.82  SSW   9157     331.00 NNW   71089 304       1        
8    120  35.567695 129.351531 673  07/07/2020 04:47:25 690  13.90  196.30 1.52  SSW   9157     331.00 NNW   71572 306       1        
8    120  35.567684 129.351531 747  07/07/2020 04:47:26 767  13.90  186.24 4.06  S     9157     331.00 NNW   72053 308       1        
8    120  35.567680 129.351516 824  07/07/2020 04:47:27 841  13.90  276.06 8.32  W     9157     331.00 NNW   72616 311       1        
8    121  35.567657 129.351501 70   07/07/2020 04:47:29 140  13.90  221.37 4.78  SW    9157     331.00 NNW   73294 314       1        
8    121  35.567649 129.351501 153  07/07/2020 04:47:30 214  13.90  208.36 5.11  SSW   9157     331.00 NNW   73953 316       1        
8    121  35.567623 129.351501 339  07/07/2020 04:47:31 363  13.80  171.45 6.74  S     9157     331.00 NNW   74458 318       1        
8    121  35.567588 129.351470 408  07/07/2020 04:47:32 425  13.80  223.94 19.93 SW    9157     331.00 NNW   74942 320       1        
8    121  35.567569 129.351440 482  07/07/2020 04:47:33 502  13.80  228.85 11.82 SW    9157     331.00 NNW   75424 322       1        
8    121  35.567554 129.351455 559  07/07/2020 04:47:34 577  13.70  200.94 9.17  SSW   9157     331.00 NNW   75905 324       1        
8    121  35.567539 129.351470 634  07/07/2020 04:47:35 652  13.70  165.52 5.04  SSE   9157     331.00 NNW   76386 326       1        
8    121  35.567523 129.351486 708  07/07/2020 04:47:36 726  13.70  193.75 6.59  SSW   9157     331.00 NNW   76867 328       1        
8    121  35.567512 129.351501 782  07/07/2020 04:47:37 800  13.70  171.21 5.43  S     9157     331.00 NNW   77348 330       1        
8    121  35.567504 129.351501 866  07/07/2020 04:47:39 61   13.60  177.84 4.65  S     9157     331.00 NNW   78042 334       1        
8    121  35.567493 129.351516 87   07/07/2020 04:47:40 147  13.50  176.36 4.33  S     9157     331.00 NNW   78704 336       1        
8    121  35.567489 129.351516 274  07/07/2020 04:47:41 335  13.50  175.13 3.52  S     9157     331.00 NNW   79272 338       1        
8    121  35.567478 129.351531 367  07/07/2020 04:47:42 384  13.50  172.33 4.54  S     9157     331.00 NNW   79753 340       1        
8    121  35.567462 129.351531 440  07/07/2020 04:47:43 459  13.60  178.88 5.74  S     9157     331.00 NNW   80234 342       1        
8    121  35.567443 129.351531 516  07/07/2020 04:47:44 534  13.50  187.43 7.26  S     9157     331.00 NNW   80715 344       1        
8    121  35.567436 129.351531 590  07/07/2020 04:47:45 609  13.60  174.78 5.13  S     9157     331.00 NNW   81196 346       1        
8    121  35.567424 129.351531 665  07/07/2020 04:47:46 683  13.60  178.36 5.69  S     9157     331.00 NNW   81677 348       1        
8    121  35.567409 129.351547 738  07/07/2020 04:47:47 756  13.60  166.68 5.19  SSE   9157     331.01 NNW   82158 350       1        
8    121  35.567401 129.351547 812  07/07/2020 04:47:48 830  13.60  158.34 4.67  SSE   9157     331.01 NNW   82681 352       1        
8    121  35.567390 129.351562 919  07/07/2020 04:47:50 101  13.60  169.45 3.07  S     9157     331.01 NNW   83369 356       1        
8    121  35.567378 129.351562 125  07/07/2020 04:47:51 183  13.60  187.33 3.87  S     9157     331.01 NNW   84031 358       1        
8    121  35.567371 129.351562 309  07/07/2020 04:47:52 363  13.70  176.45 4.46  S     9157     331.01 NNW   84563 360       1        
8    121  35.567363 129.351562 389  07/07/2020 04:47:53 406  13.70  173.86 4.15  S     9157     331.01 NNW   85044 362       1        
8    121  35.567352 129.351562 465  07/07/2020 04:47:54 482  13.70  171.89 4.09  S     9157     331.01 NNW   85525 364       1        
8    121  35.567344 129.351577 540  07/07/2020 04:47:55 559  13.70  165.57 3.82  SSE   9157     331.01 NNW   86006 366       1        
8    121  35.567337 129.351577 614  07/07/2020 04:47:56 631  13.70  167.59 4.35  SSE   9157     331.01 NNW   86487 368       1        
8    121  35.567329 129.351577 687  07/07/2020 04:47:57 705  13.70  174.07 4.52  S     9157     331.01 NNW   86968 370       1        
8    121  35.567310 129.351577 761  07/07/2020 04:47:58 779  13.70  178.65 5.15  S     9157     331.01 NNW   87449 372       1        
8    121  35.567302 129.351577 836  07/07/2020 04:47:59 855  13.80  180.28 3.93  S     9157     331.01 NNW   88037 375       1        
8    121  35.567279 129.351593 90   07/07/2020 04:48:01 170  13.80  176.83 4.98  S     9157     331.01 NNW   88711 378       1        
8    121  35.567264 129.351593 177  07/07/2020 04:48:02 240  13.70  170.91 5.78  S     9157     331.01 NNW   89373 380       1        
8    121  35.567256 129.351593 348  07/07/2020 04:48:03 365  13.80  175.61 3.67  S     9157     331.01 NNW   89854 382       1        
8    121  35.567245 129.351593 422  07/07/2020 04:48:04 440  13.70  174.23 3.46  S     9157     331.01 NNW   90335 384       1        
8    121  35.567237 129.351593 496  07/07/2020 04:48:05 513  13.70  174.88 3.94  S     9157     331.01 NNW   90816 386       1        
8    121  35.567226 129.351593 567  07/07/2020 04:48:06 586  13.70  175.72 3.48  S     9157     331.01 NNW   91297 388       1        
8    121  35.567222 129.351608 642  07/07/2020 04:48:07 660  13.70  175.32 3.39  S     9157     331.01 NNW   91778 390       1        
8    121  35.567211 129.351608 718  07/07/2020 04:48:08 735  13.60  170.39 3.96  S     9157     331.01 NNW   92259 392       1        
8    121  35.567199 129.351623 792  07/07/2020 04:48:09 810  13.60  172.54 3.94  S     9157     331.01 NNW   92740 394       1        
8    121  35.567188 129.351623 876  07/07/2020 04:48:11 74   13.70  165.27 4.20  SSE   9157     331.01 NNW   93445 398       1        
8    168  35.567176 129.351638 98   07/07/2020 04:48:12 158  13.70  164.68 2.85  SSE   9157     331.01 NNW   94107 400       1        
8    121  35.567176 129.351638 284  07/07/2020 04:48:13 343  13.60  162.10 2.67  SSE   9157     331.01 NNW   94664 402       1        
8    121  35.567165 129.351654 377  07/07/2020 04:48:14 396  13.70  141.51 4.57  SE    9157     331.01 NNW   95145 404       1        
8    121  35.567150 129.351654 450  07/07/2020 04:48:15 468  13.70  144.35 4.37  SE    9157     331.01 NNW   95626 406       1        
8    121  35.567146 129.351669 526  07/07/2020 04:48:16 544  13.80  144.29 2.48  SE    9157     331.01 NNW   96107 408       1        
8    121  35.567146 129.351669 598  07/07/2020 04:48:17 616  13.80  143.20 1.83  SE    9157     331.01 NNW   96588 410       1        
8    121  35.567142 129.351669 674  07/07/2020 04:48:18 693  13.80  129.48 3.96  SE    9157     331.01 NNW   97069 412       1        
8    121  35.567138 129.351684 750  07/07/2020 04:48:19 768  13.80  121.17 3.78  ESE   9157     331.01 NNW   97550 414       1        
8    121  35.567134 129.351684 826  07/07/2020 04:48:20 843  13.90  128.17 4.43  SE    9157     331.01 NNW   98124 417       1        
8    121  35.567123 129.351715 78   07/07/2020 04:48:22 156  13.90  118.62 4.32  ESE   9157     331.01 NNW   98801 420       1        
8    121  35.567127 129.351730 157  07/07/2020 04:48:23 220  13.90  97.54  5.57  E     9157     331.01 NNW   99453 422       1        
8    121  35.567123 129.351745 346  07/07/2020 04:48:24 363  14.00  97.36  3.46  E     9157     331.01 NNW   99951 424       1        
8    121  35.567127 129.351760 425  07/07/2020 04:48:25 443  14.00  41.67  5.41  NE    9157     331.01 NNW   10043 426       1        
8    121  35.567138 129.351760 501  07/07/2020 04:48:26 519  14.00  39.36  3.09  NE    9157     331.01 NNW   10090 428       1        
8    121  35.567146 129.351760 576  07/07/2020 04:48:27 593  14.00  38.15  2.33  NE    9157     331.01 NNW   10138 430       1        
8    121  35.567146 129.351760 648  07/07/2020 04:48:28 666  14.00  42.59  2.56  NE    9157     331.01 NNW   10186 432       1        
8    121  35.567150 129.351791 721  07/07/2020 04:48:29 740  14.00  109.27 3.98  ESE   9157     331.01 NNW   10234 434       1        
8    121  35.567150 129.351791 795  07/07/2020 04:48:30 814  14.00  107.59 2.83  ESE   9157     331.01 NNW   10282 436       1        
7    123  35.567150 129.351806 889  07/07/2020 04:48:32 74   14.00  101.25 3.02  ESE   9157     331.01 NNW   10353 440       1        
8    121  35.567176 129.351821 99   07/07/2020 04:48:33 161  14.10  36.37  3.94  NE    9157     331.01 NNW   10419 442       1        
8    121  35.567184 129.351837 289  07/07/2020 04:48:34 349  14.10  32.07  3.91  NNE   9157     331.01 NNW   10474 444       1        
8    121  35.567199 129.351837 379  07/07/2020 04:48:35 398  14.10  18.42  4.15  NNE   9157     331.01 NNW   10522 446       1        
8    121  35.567207 129.351852 455  07/07/2020 04:48:36 472  14.20  20.08  2.70  NNE   9157     331.01 NNW   10570 448       1        
8    121  35.567218 129.351852 528  07/07/2020 04:48:37 546  14.20  32.77  3.74  NNE   9157     331.01 NNW   10618 450       1        
8    121  35.567226 129.351852 603  07/07/2020 04:48:38 621  14.10  32.49  3.06  NNE   9157     331.01 NNW   10666 452       1        
8    121  35.567241 129.351852 678  07/07/2020 04:48:39 696  14.10  30.93  3.37  NNE   9157     331.01 NNW   10714 454       1        
8    121  35.567249 129.351852 753  07/07/2020 04:48:40 771  14.10  28.47  3.06  NNE   9157     331.01 NNW   10762 456       1        
8    121  35.567256 129.351852 827  07/07/2020 04:48:41 847  14.10  27.58  2.54  NNE   9157     331.01 NNW   10819 459       1        
8    121  35.567264 129.351837 82   07/07/2020 04:48:43 161  14.10  22.88  2.22  NNE   9157     331.01 NNW   10887 462       1        
8    121  35.567272 129.351837 171  07/07/2020 04:48:44 232  14.10  20.44  1.89  NNE   9157     331.01 NNW   10953 464       1        
8    121  35.567276 129.351837 346  07/07/2020 04:48:45 365  14.10  17.10  1.63  NNE   9157     331.01 NNW   11001 466       1        
