Sats HDOP Latitude  Longitude  Fix  Date       Time     Date Alt    Course Speed Card  Distance Course Card  Chars Sentences Checksum
9    118  35.567089 129.351882 431  07/07/2020 04:58:33 448  13.70  89.77  1.69  E     9157     331.01 NNW   20777 88        0        
9    115  35.567092 129.351882 504  07/07/2020 04:58:34 521  13.70  92.76  1.09  E     9157     331.01 NNW   21247 90        0        
9    118  35.567092 129.351882 589  07/07/2020 04:58:35 609  13.80  92.76  0.26  E     9157     331.01 NNW   21707 92        0        
9    115  35.567092 129.351882 651  07/07/2020 04:58:36 668  13.70  103.88 2.39  ESE   9157     331.01 NNW   22179 94        0        
9    115  35.567104 129.351898 733  07/07/2020 04:58:37 751  13.70  103.88 0.24  ESE   9157     331.01 NNW   22639 96        0        
9    115  35.567104 129.351898 796  07/07/2020 04:58:38 813  13.80  98.68  0.46  E     9157     331.01 NNW   23109 98        0        
9    115  35.567111 129.351898 888  07/07/2020 04:58:40 76   13.60  11.98  0.28  NNE   9157     331.01 NNW   23805 102       0        
9    115  35.567123 129.351882 103  07/07/2020 04:58:41 163  13.30  0.90   1.06  N     9157     331.01 NNW   24443 104       0        
9    115  35.567119 129.351882 298  07/07/2020 04:58:42 352  13.30  0.90   0.19  N     9157     331.01 NNW   24967 106       0        
9    115  35.567115 129.351882 371  07/07/2020 04:58:43 389  13.40  4.63   0.46  N     9157     331.01 NNW   25435 108       0        
9    115  35.567115 129.351882 455  07/07/2020 04:58:44 472  13.40  4.63   0.35  N     9157     331.01 NNW   25895 110       0        
9    115  35.567111 129.351882 529  07/07/2020 04:58:45 547  13.10  4.63   0.00  N     9157     331.01 NNW   26355 112       0        
9    115  35.567111 129.351882 591  07/07/2020 04:58:46 610  13.20  353.74 0.67  N     9157     331.01 NNW   26827 114       0        
9    115  35.567111 129.351898 666  07/07/2020 04:58:47 685  13.40  343.82 1.74  NNW   9157     331.01 NNW   27299 116       0        
9    115  35.567111 129.351898 741  07/07/2020 04:58:48 758  13.10  342.97 0.54  NNW   9157     331.01 NNW   27771 118       0        
9    115  35.567108 129.351898 815  07/07/2020 04:58:49 834  12.90  343.77 0.56  NNW   9157     331.01 NNW   28313 120       0        
9    115  35.567108 129.351882 56   07/07/2020 04:58:51 119  12.70  358.10 0.39  N     9157     331.01 NNW   28981 124       0        
9    115  35.567108 129.351882 153  07/07/2020 04:58:52 214  12.10  358.10 0.13  N     9157     331.01 NNW   29633 126       0        
9    115  35.567111 129.351882 337  07/07/2020 04:58:53 355  11.80  358.10 0.19  N     9157     331.01 NNW   30107 128       0        
9    115  35.567108 129.351882 412  07/07/2020 04:58:54 430  11.60  358.10 0.22  N     9157     331.01 NNW   30567 130       0        
9    115  35.567108 129.351882 474  07/07/2020 04:58:55 492  11.50  354.52 0.74  N     9157     331.01 NNW   31039 132       0        
9    115  35.567111 129.351882 547  07/07/2020 04:58:56 567  11.40  350.31 0.94  N     9157     331.01 NNW   31511 134       0        
9    115  35.567111 129.351867 634  07/07/2020 04:58:57 654  11.50  350.31 0.31  N     9157     331.01 NNW   31971 136       0        
9    115  35.567115 129.351867 696  07/07/2020 04:58:58 714  11.60  348.00 1.04  NNW   9157     331.01 NNW   32443 138       0        
9    115  35.567115 129.351867 770  07/07/2020 04:58:59 787  11.40  346.88 1.44  NNW   9157     331.01 NNW   32915 140       0        
9    115  35.567119 129.351867 844  07/07/2020 04:59:00 889  11.60  348.35 2.87  NNW   9157     331.01 NNW   33566 143       0        
9    115  35.567134 129.351867 51   07/07/2020 04:59:02 110  11.20  350.20 2.93  N     9157     331.01 NNW   34218 146       0        
9    115  35.567138 129.351867 242  07/07/2020 04:59:03 301  11.10  5.28   3.67  N     9157     331.01 NNW   34799 148       0        
9    115  35.567146 129.351867 343  07/07/2020 04:59:04 361  11.20  4.53   3.56  N     9157     331.01 NNW   35267 150       0        
9    115  35.567157 129.351867 420  07/07/2020 04:59:05 438  11.20  4.03   3.37  N     9157     331.01 NNW   35735 152       0        
9    115  35.567165 129.351867 492  07/07/2020 04:59:06 510  11.00  3.51   3.35  N     9157     331.01 NNW   36203 154       0        
9    115  35.567173 129.351867 567  07/07/2020 04:59:07 586  10.80  2.60   3.20  N     9157     331.01 NNW   36671 156       0        
9    115  35.567180 129.351867 638  07/07/2020 04:59:08 657  10.80  349.15 3.80  N     9157     331.01 NNW   37143 158       0        
9    115  35.567188 129.351852 713  07/07/2020 04:59:09 730  10.80  350.65 3.85  N     9157     331.01 NNW   37615 160       0        
9    115  35.567195 129.351852 786  07/07/2020 04:59:10 805  10.80  350.36 3.89  N     9157     331.01 NNW   38087 162       0        
9    126  35.567203 129.351852 872  07/07/2020 04:59:12 72   10.80  349.94 2.43  N     9157     331.01 NNW   38781 166       0        
9    115  35.567218 129.351852 92   07/07/2020 04:59:13 152  10.80  353.89 6.04  N     9157     331.01 NNW   39430 168       0        
9    115  35.567226 129.351852 282  07/07/2020 04:59:14 341  10.90  339.33 3.93  NNW   9157     331.01 NNW   39975 170       0        
9    115  35.567241 129.351837 369  07/07/2020 04:59:15 388  10.90  338.32 3.93  NNW   9157     331.01 NNW   40447 172       0        
9    115  35.567249 129.351837 446  07/07/2020 04:59:16 465  10.70  334.05 3.89  NNW   9157     331.01 NNW   40919 174       0        
9    115  35.567256 129.351837 522  07/07/2020 04:59:17 539  10.80  335.45 3.78  NNW   9157     331.01 NNW   41391 176       0        
9    115  35.567264 129.351837 595  07/07/2020 04:59:18 613  10.70  336.57 2.37  NNW   9157     331.01 NNW   41863 178       0        
9    115  35.567272 129.351837 671  07/07/2020 04:59:19 688  10.60  339.79 1.91  NNW   9157     331.01 NNW   42335 180       0        
9    115  35.567279 129.351837 744  07/07/2020 04:59:20 763  10.60  345.22 2.72  NNW   9157     331.01 NNW   42807 182       0        
9    115  35.567279 129.351852 819  07/07/2020 04:59:21 837  10.60  350.63 2.52  N     9157     331.01 NNW   43354 185       0        
9    115  35.567287 129.351852 62   07/07/2020 04:59:23 124  10.50  360.00 2.30  N     9157     331.01 NNW   44035 188       0        
9    115  35.567287 129.351867 150  07/07/2020 04:59:24 209  10.40  3.77   1.76  N     9157     331.01 NNW   44697 190       0        
9    115  35.567295 129.351867 336  07/07/2020 04:59:25 367  10.30  1.73   0.81  N     9157     331.01 NNW   45211 192       0        
9    115  35.567298 129.351867 414  07/07/2020 04:59:26 431  10.30  1.73   0.02  N     9157     331.01 NNW   45684 194       0        
9    115  35.567298 129.351867 489  07/07/2020 04:59:27 506  10.40  1.73   0.07  N     9157     331.01 NNW   46157 196       0        
9    115  35.567302 129.351867 564  07/07/2020 04:59:28 582  10.40  1.73   0.24  N     9157     331.01 NNW   46630 198       0        
9    115  35.567302 129.351867 640  07/07/2020 04:59:29 657  10.40  1.73   0.06  N     9157     331.01 NNW   47103 200       0        
9    115  35.567302 129.351867 713  07/07/2020 04:59:30 732  10.50  1.73   0.02  N     9157     331.01 NNW   47576 202       0        
9    115  35.567302 129.351867 788  07/07/2020 04:59:31 807  10.30  1.73   0.20  N     9157     331.01 NNW   48049 204       0        
9    115  35.567298 129.351867 869  07/07/2020 04:59:32 946  10.30  6.24   1.37  N     9157     331.01 NNW   48728 208       0        
9    115  35.567302 129.351882 79   07/07/2020 04:59:34 139  10.60  10.36  3.48  N     9157     331.01 NNW   49387 210       0        
9    115  35.567302 129.351882 266  07/07/2020 04:59:35 325  10.60  70.25  4.15  ENE   9157     331.01 NNW   49969 212       0        
9    115  35.567310 129.351898 357  07/07/2020 04:59:36 374  10.50  63.36  4.30  ENE   9157     331.01 NNW   50452 214       0        
9    115  35.567310 129.351913 425  07/07/2020 04:59:37 443  10.50  63.56  3.57  ENE   9157     331.01 NNW   50935 216       0        
9    115  35.567321 129.351913 502  07/07/2020 04:59:38 519  10.50  63.23  2.63  ENE   9157     331.01 NNW   51418 218       0        
9    115  35.567325 129.351928 579  07/07/2020 04:59:39 597  10.40  59.53  2.00  ENE   9157     331.01 NNW   51901 220       0        
9    115  35.567329 129.351928 656  07/07/2020 04:59:40 673  10.20  54.51  2.94  NE    9157     331.01 NNW   52384 222       0        
9    115  35.567337 129.351913 731  07/07/2020 04:59:41 750  10.20  49.72  2.82  NE    9157     331.01 NNW   52867 224       0        
9    115  35.567344 129.351913 803  07/07/2020 04:59:42 822  10.10  46.91  1.31  NE    9157     331.01 NNW   53350 226       0        
9    115  35.567348 129.351913 887  07/07/2020 04:59:44 78   9.90   347.12 7.26  NNW   9157     331.01 NNW   54051 230       0        
9    115  35.567356 129.351913 104  07/07/2020 04:59:45 165  10.00  347.79 1.52  NNW   9157     331.01 NNW   54703 232       0        
9    115  35.567363 129.351913 292  07/07/2020 04:59:46 352  10.20  346.29 3.41  NNW   9157     331.01 NNW   55237 234       0        
9    115  35.567367 129.351898 376  07/07/2020 04:59:47 393  10.10  343.54 1.89  NNW   9157     331.01 NNW   55709 236       0        
9    115  35.567367 129.351898 450  07/07/2020 04:59:48 468  10.10  340.46 2.07  NNW   9157     331.01 NNW   56181 238       0        
9    115  35.567371 129.351898 524  07/07/2020 04:59:49 542  10.30  338.10 2.11  NNW   9157     331.01 NNW   56653 240       0        
9    115  35.567375 129.351898 599  07/07/2020 04:59:50 617  10.40  337.23 1.63  NNW   9157     331.01 NNW   57125 242       0        
9    115  35.567375 129.351882 674  07/07/2020 04:59:51 692  10.50  334.62 1.65  NNW   9157     331.01 NNW   57597 244       0        
9    115  35.567378 129.351882 749  07/07/2020 04:59:52 766  10.30  332.67 1.50  NNW   9157     331.01 NNW   58069 246       0        
9    115  35.567382 129.351882 823  07/07/2020 04:59:53 840  10.10  331.70 1.89  NNW   9157     331.01 NNW   58632 249       0        
8    122  35.567390 129.351882 76   07/07/2020 04:59:55 156  10.00  333.73 1.89  NNW   9157     331.01 NNW   59298 252       0        
8    122  35.567401 129.351867 163  07/07/2020 04:59:56 224  10.00  344.73 4.98  NNW   9157     331.01 NNW   59948 254       0        
9    198  35.567417 129.351867 337  07/07/2020 04:59:57 355  10.20  339.03 6.93  NNW   9157     331.01 NNW   60423 256       0        
9    115  35.567424 129.351867 409  07/07/2020 04:59:58 427  10.10  331.40 4.70  NNW   9157     331.01 NNW   60895 258       0        
9    127  35.567428 129.351867 486  07/07/2020 04:59:59 504  9.90   337.22 3.65  NNW   9157     331.01 NNW   61366 260       0        
9    127  35.567432 129.351867 561  07/07/2020 05:00:00 579  9.80   335.22 3.69  NNW   9157     331.01 NNW   61837 262       0        
8    127  35.567440 129.351867 634  07/07/2020 05:00:01 653  9.70   334.62 3.32  NNW   9157     331.01 NNW   62304 264       0        
8    127  35.567447 129.351852 709  07/07/2020 05:00:02 726  9.70   334.69 2.83  NNW   9157     331.01 NNW   62771 266       0        
9    127  35.567451 129.351852 784  07/07/2020 05:00:03 803  9.70   352.10 4.13  N     9157     331.01 NNW   63242 268       0        
9    127  35.567462 129.351852 868  07/07/2020 05:00:05 65   9.70   339.39 4.30  NNW   9157     331.01 NNW   63928 272       0        
9    115  35.567485 129.351852 87   07/07/2020 05:00:06 148  9.60   341.06 4.04  NNW   9157     331.01 NNW   64577 274       0        
9    115  35.567497 129.351837 274  07/07/2020 05:00:07 334  9.60   337.59 3.74  NNW   9157     331.01 NNW   65126 276       0        
9    115  35.567504 129.351837 365  07/07/2020 05:00:08 383  9.60   337.53 3.20  NNW   9157     331.01 NNW   65597 278       0        
8    127  35.567512 129.351837 442  07/07/2020 05:00:09 459  9.40   344.94 4.87  NNW   9157     331.01 NNW   66064 280       0        
9    127  35.567527 129.351837 514  07/07/2020 05:00:10 533  9.30   342.05 4.04  NNW   9157     331.01 NNW   66535 282       0        
9    115  35.567535 129.351837 587  07/07/2020 05:00:11 604  9.30   338.74 3.96  NNW   9157     331.01 NNW   67006 284       0        
9    115  35.567546 129.351837 663  07/07/2020 05:00:12 680  9.20   351.48 4.30  N     9157     331.01 NNW   67477 286       0        
9    115  35.567554 129.351837 736  07/07/2020 05:00:13 753  9.00   359.17 4.15  N     9157     331.01 NNW   67948 288       0        
9    115  35.567569 129.351821 811  07/07/2020 05:00:14 828  9.00   351.83 4.44  N     9157     331.01 NNW   68487 290       0        
8    127  35.567588 129.351821 55   07/07/2020 05:00:16 116  9.10   323.38 4.43  NW    9157     331.01 NNW   69149 294       0        
9    115  35.567596 129.351806 136  07/07/2020 05:00:17 198  9.10   327.66 4.13  NNW   9157     331.01 NNW   69798 296       0        
9    115  35.567604 129.351806 325  07/07/2020 05:00:18 353  9.10   335.36 4.09  NNW   9157     331.01 NNW   70299 298       0        
9    115  35.567615 129.351806 395  07/07/2020 05:00:19 413  9.30   347.20 4.83  NNW   9157     331.01 NNW   70770 300       0        
9    115  35.567623 129.351806 468  07/07/2020 05:00:20 487  9.30   353.62 3.94  N     9157     331.01 NNW   71241 302       0        
9    127  35.567638 129.351791 544  07/07/2020 05:00:21 562  9.30   340.63 4.91  NNW   9157     331.01 NNW   71712 304       0        
9    127  35.567649 129.351791 618  07/07/2020 05:00:22 637  9.50   342.25 4.33  NNW   9157     331.01 NNW   72183 306       0        
9    115  35.567661 129.351791 693  07/07/2020 05:00:23 711  9.40   344.41 4.04  NNW   9157     331.01 NNW   72654 308       0        
9    116  35.567668 129.351791 768  07/07/2020 05:00:24 788  9.40   346.08 2.63  NNW   9157     331.01 NNW   73125 310       0        
9    116  35.567680 129.351791 844  07/07/2020 05:00:25 863  9.40   346.78 2.82  NNW   9157     331.01 NNW   73723 313       0        
9    116  35.567684 129.351776 123  07/07/2020 05:00:27 74   9.30   313.34 6.37  NW    9157     331.01 NNW   74387 316       0        
9    116  35.567684 129.351776 201  07/07/2020 05:00:28 259  9.40   313.34 2.24  NW    9157     331.01 NNW   75007 318       0        
9    116  35.567687 129.351760 339  07/07/2020 05:00:29 358  9.50   311.99 4.94  NW    9157     331.01 NNW   75478 320       0        
9    116  35.567691 129.351760 413  07/07/2020 05:00:30 431  9.50   317.91 0.61  NW    9157     331.01 NNW   75949 322       0        
9    116  35.567687 129.351760 488  07/07/2020 05:00:31 506  9.50   310.16 0.83  NW    9157     331.01 NNW   76420 324       0        
9    116  35.567680 129.351760 561  07/07/2020 05:00:32 579  9.50   300.79 0.76  WNW   9157     331.01 NNW   76891 326       0        
9    116  35.567668 129.351776 637  07/07/2020 05:00:33 654  9.40   291.81 0.46  WNW   9157     331.01 NNW   77362 328       0        
9    116  35.567665 129.351760 711  07/07/2020 05:00:34 729  9.40   288.08 1.31  WNW   9157     331.01 NNW   77833 330       0        
9    116  35.567668 129.351760 785  07/07/2020 05:00:35 803  9.40   294.23 1.74  WNW   9157     331.01 NNW   78304 332       0        
9    116  35.567672 129.351776 868  07/07/2020 05:00:37 60   9.10   299.04 3.43  WNW   9157     331.01 NNW   78987 336       0        
9    116  35.567687 129.351760 89   07/07/2020 05:00:38 146  9.30   338.52 5.04  NNW   9157     331.01 NNW   79638 338       0        
8    127  35.567703 129.351760 279  07/07/2020 05:00:39 339  9.50   342.20 4.50  NNW   9157     331.01 NNW   80184 340       0        
9    127  35.567714 129.351760 369  07/07/2020 05:00:40 386  9.40   345.54 4.48  NNW   9157     331.01 NNW   80655 342       0        
9    127  35.567726 129.351745 443  07/07/2020 05:00:41 461  9.30   345.59 4.54  NNW   9157     331.01 NNW   81126 344       0        
9    127  35.567737 129.351745 518  07/07/2020 05:00:42 536  9.20   341.73 4.50  NNW   9157     331.01 NNW   81597 346       0        
9    127  35.567749 129.351745 594  07/07/2020 05:00:43 612  9.20   340.68 5.33  NNW   9157     331.01 NNW   82068 348       0        
9    127  35.567760 129.351745 668  07/07/2020 05:00:44 687  9.20   340.80 3.50  NNW   9157     331.01 NNW   82539 350       0        
9    116  35.567768 129.351730 742  07/07/2020 05:00:45 759  9.20   340.85 1.98  NNW   9157     331.01 NNW   83010 352       0        
9    116  35.567775 129.351730 815  07/07/2020 05:00:46 833  9.20   341.16 1.96  NNW   9157     331.01 NNW   83552 354       0        
9    127  35.567798 129.351730 58   07/07/2020 05:00:48 121  9.30   344.49 4.17  NNW   9157     331.01 NNW   84218 358       0        
9    127  35.567802 129.351730 143  07/07/2020 05:00:49 203  9.30   335.25 4.67  NNW   9157     331.01 NNW   84871 360       0        
9    116  35.567817 129.351730 330  07/07/2020 05:00:50 353  9.30   345.62 4.26  NNW   9157     331.01 NNW   85365 362       0        
9    116  35.567825 129.351715 400  07/07/2020 05:00:51 419  9.20   339.47 4.30  NNW   9157     331.01 NNW   85836 364       0        
8    127  35.567832 129.351715 476  07/07/2020 05:00:52 494  9.10   341.98 4.32  NNW   9157     331.01 NNW   86303 366       0        
8    127  35.567844 129.351715 554  07/07/2020 05:00:53 573  9.20   341.37 4.61  NNW   9157     331.01 NNW   86770 368       0        
8    127  35.567852 129.351715 626  07/07/2020 05:00:54 643  9.20   332.28 4.44  NNW   9157     331.01 NNW   87237 370       0        
8    127  35.567863 129.351699 700  07/07/2020 05:00:55 718  9.20   341.52 4.89  NNW   9157     331.01 NNW   87704 372       0        
9    127  35.567878 129.351699 775  07/07/2020 05:00:56 793  9.10   333.23 6.69  NNW   9157     331.01 NNW   88175 374       0        
9    127  35.567897 129.351684 857  07/07/2020 05:00:57 935  9.10   343.13 4.74  NNW   9157     331.01 NNW   88851 378       0        
9    127  35.567920 129.351684 78   07/07/2020 05:00:59 138  9.20   340.58 4.61  NNW   9157     331.01 NNW   89497 380       0        
9    116  35.567935 129.351669 264  07/07/2020 05:01:00 325  9.20   339.72 4.72  NNW   9157     331.01 NNW   90055 382       0        
9    116  35.567947 129.351669 355  07/07/2020 05:01:01 372  9.20   343.23 5.22  NNW   9157     331.01 NNW   90526 384       0        
9    116  35.567958 129.351669 431  07/07/2020 05:01:02 450  9.20   338.47 3.83  NNW   9157     331.01 NNW   90997 386       0        
8    127  35.567966 129.351669 506  07/07/2020 05:01:03 525  9.40   334.71 3.82  NNW   9157     331.01 NNW   91464 388       0        
9    127  35.567977 129.351654 579  07/07/2020 05:01:04 596  9.30   335.23 3.37  NNW   9157     331.01 NNW   91935 390       0        
9    116  35.567996 129.351654 653  07/07/2020 05:01:05 671  9.50   338.51 4.89  NNW   9157     331.01 NNW   92406 392       0        
9    116  35.568008 129.351638 728  07/07/2020 05:01:06 745  9.60   343.19 4.63  NNW   9157     331.01 NNW   92877 394       0        
9    127  35.568019 129.351638 805  07/07/2020 05:01:07 823  9.50   344.59 4.56  NNW   9157     331.01 NNW   93359 396       0        
8    127  35.568031 129.351638 903  07/07/2020 05:01:09 85   9.20   345.05 4.59  NNW   9157     331.01 NNW   94048 400       0        
9    127  35.568046 129.351638 106  07/07/2020 05:01:10 169  9.00   344.67 4.80  NNW   9157     331.01 NNW   94699 402       0        
9    116  35.568061 129.351623 291  07/07/2020 05:01:11 351  9.00   338.92 4.50  NNW   9157     331.00 NNW   95236 404       0        
9    116  35.568073 129.351623 381  07/07/2020 05:01:12 400  9.10   341.11 4.63  NNW   9157     331.00 NNW   95715 406       0        
9    116  35.568084 129.351623 457  07/07/2020 05:01:13 474  9.10   339.97 4.65  NNW   9157     331.00 NNW   96194 408       0        
8    127  35.568096 129.351608 533  07/07/2020 05:01:14 550  8.90   335.59 4.69  NNW   9157     331.00 NNW   96669 410       0        
8    127  35.568103 129.351593 608  07/07/2020 05:01:15 626  9.10   342.50 4.70  NNW   9157     331.00 NNW   97144 412       0        
9    127  35.568115 129.351593 681  07/07/2020 05:01:16 699  9.10   343.79 4.74  NNW   9157     331.00 NNW   97623 414       0        
9    127  35.568126 129.351593 756  07/07/2020 05:01:17 774  9.20   343.12 4.85  NNW   9157     331.00 NNW   98102 416       0        
9    116  35.568138 129.351593 829  07/07/2020 05:01:18 847  9.30   344.35 4.80  NNW   9157     331.00 NNW   98680 419       0        
9    116  35.568164 129.351577 84   07/07/2020 05:01:20 164  9.20   344.79 4.65  NNW   9157     331.00 NNW   99354 422       0        
9    116  35.568176 129.351577 173  07/07/2020 05:01:21 232  9.30   348.70 5.32  NNW   9157     331.00 NNW   10001 424       0        
9    116  35.568187 129.351577 346  07/07/2020 05:01:22 365  9.20   5.32   4.43  N     9157     331.00 NNW   10049 426       0        
9    116  35.568199 129.351577 421  07/07/2020 05:01:23 439  9.40   15.64  4.85  NNE   9157     331.00 NNW   10097 428       0        
9    116  35.568210 129.351577 495  07/07/2020 05:01:24 514  9.30   21.72  4.72  NNE   9157     331.00 NNW   10144 430       0        
9    116  35.568225 129.351577 571  07/07/2020 05:01:25 589  9.40   6.83   4.80  N     9157     331.00 NNW   10192 432       0        
9    116  35.568237 129.351577 647  07/07/2020 05:01:26 666  9.40   1.80   4.72  N     9157     331.00 NNW   10239 434       0        
8    127  35.568248 129.351577 719  07/07/2020 05:01:27 738  9.60   359.12 4.69  N     9157     331.00 NNW   10287 436       0        
9    127  35.568260 129.351577 791  07/07/2020 05:01:28 808  9.70   355.62 4.63  N     9157     331.00 NNW   10335 438       0        
9    127  35.568271 129.351577 873  07/07/2020 05:01:30 73   9.70   342.19 4.54  NNW   9157     331.00 NNW   10405 442       0        
9    127  35.568290 129.351577 92   07/07/2020 05:01:31 154  9.70   338.60 4.59  NNW   9157     331.00 NNW   10470 444       0        
9    127  35.568302 129.351562 281  07/07/2020 05:01:32 340  9.60   333.64 4.43  NNW   9157     331.00 NNW   10526 446       0        
9    127  35.568313 129.351562 373  07/07/2020 05:01:33 391  9.60   334.49 4.61  NNW   9157     331.00 NNW   10574 448       0        
9    127  35.568325 129.351562 447  07/07/2020 05:01:34 466  9.50   335.24 4.74  NNW   9157     331.00 NNW   10622 450       0        
9    127  35.568336 129.351547 522  07/07/2020 05:01:35 540  9.70   335.43 4.93  NNW   9157     331.00 NNW   10670 452       0        
9    127  35.568347 129.351547 597  07/07/2020 05:01:36 616  9.80   340.91 4.85  NNW   9157     331.00 NNW   10717 454       0        
9    127  35.568355 129.351547 666  07/07/2020 05:01:37 684  9.70   339.74 4.59  NNW   9157     331.00 NNW   10765 456       0        
9    127  35.568367 129.351531 740  07/07/2020 05:01:38 759  9.70   334.74 4.93  NNW   9157     331.00 NNW   10813 458       0        
8    127  35.568378 129.351531 819  07/07/2020 05:01:39 838  9.80   340.80 4.87  NNW   9157     331.00 NNW   10868 461       0        
9    127  35.568405 129.351516 64   07/07/2020 05:01:41 125  9.90   355.52 4.67  N     9157     331.00 NNW   10936 464       0        
9    127  35.568416 129.351516 151  07/07/2020 05:01:42 210  9.90   353.21 4.57  N     9157     331.00 NNW   11002 466       0        
